date,ABCB4.SA,ABEV3.SA,ALOS3.SA,ALPA4.SA,ALUP11.SA,ARML3.SA,ASAI3.SA,AURE3.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BLAU3.SA,BMGB4.SA,BMOB3.SA,BOVA11.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRAV3.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CVCB3.SA,CXSE3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FRAS3.SA,GGBR4.SA,GGPS3.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBSA3.SA,HYPE3.SA,IGTI11.SA,INTB3.SA,IRBR3.SA,ISAE4.SA,ITSA3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JSLG3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,LAVV3.SA,LEVE3.SA,LIGT3.SA,LREN3.SA,LWSA3.SA,MATD3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,NTCO3.SA,ODPV3.SA,ONCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PGMN3.SA,PLPL3.SA,PNVL3.SA,POMO3.SA,POMO4.SA,PORT3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RANI3.SA,RAPT4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SANB3.SA,SANB4.SA,SAPR3.SA,SAPR4.SA,SBFG3.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMFT3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TEND3.SA,TIMS3.SA,TOTS3.SA,TTEN3.SA,TUPY3.SA,UGPA3.SA,USIM3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,VLID3.SA,VULC3.SA,WEGE3.SA,YDUQ3.SA,BRAX11.SA
2023-02-13,16.048300,11.600200,15.483400,9.687900,25.537600,11.609300,18.248600,11.807800,8.430000,75.668200,11.715100,16.312400,9.960400,11.424400,28.644400,12.254200,47.245900,26.383700,1.600800,12.696100,105.470000,20.215300,4.988500,21.612600,43.290000,6.720700,21.710000,4.088900,10.046300,10.570500,2.140600,9.390600,6.127200,3.538200,2.112100,24.252700,5.835500,6.633400,13.639900,14.770000,10.409500,13.304100,10.879800,3.720000,6.827600,13.847700,9.470000,13.603900,6.590900,3.753900,33.140300,34.395300,33.815200,15.983400,11.750000,39.018800,24.918700,12.356700,12.622700,12.600800,9.817300,19.816300,10.991500,5.959700,10.363700,6.190000,4.598900,4.256500,4.580000,1.810000,41.568600,18.364200,27.917100,22.190000,18.497100,6.331200,6.940100,15.232700,19.617100,16.141300,4.011900,6.097400,13.645800,3.131200,3.118700,4.141800,22.758800,2.670000,15.752000,5.398800,9.334100,32.645700,40.106800,9.140300,6.346500,5.741600,6.150000,21.404800,10.600000,12.768300,13.934600,9.893400,7.430000,5.233100,19.338700,16.515800,6.165000,3.074600,3.552100,9.432200,1.667500,2.124900,8.435300,41.970300,23.361900,5.246300,21.974400,17.373700,2.952200,6.393400,7.381600,26.977100,23.553400,51.952000,28.055100,11.691500,13.408400,2.966900,3.115600,7.876900,49.526600,7.203700,20.370800,15.075900,25.721700,6.282000,44.170700,35.272300,3.856900,9.517000,28.885500,11.833000,25.146500,12.288600,7.223400,6.733800,70.442900,13.105800,13.449400,21.114200,17.138900,7.357600,8.797600,37.000300,7.985300,91.210000
2023-02-14,15.954100,11.485300,15.262800,9.540400,25.546600,11.732700,18.033600,11.729400,8.000000,73.230900,11.243400,16.694100,9.935400,11.528900,30.388200,11.999100,47.027200,26.072800,1.616400,12.566000,104.430000,19.541400,5.007300,21.411300,41.150000,6.283000,20.630000,3.784400,9.934500,10.391900,2.075200,9.530500,6.071500,3.494200,2.073200,24.064700,5.862000,6.491700,14.038200,14.487700,10.664900,13.343300,10.668300,3.470000,6.779000,13.572200,10.450000,13.492100,6.437800,3.753900,32.702500,33.128000,32.503100,16.223200,11.560000,38.189200,24.675300,11.846100,12.490400,12.473500,9.817300,19.864700,10.728500,5.892100,10.396600,5.860000,4.613600,4.118900,4.580000,1.810000,41.275600,18.226800,27.424200,22.300000,18.488700,6.388400,6.892400,15.051400,19.374700,15.966500,3.985500,6.160500,13.761200,3.123200,3.118700,4.157700,22.420400,2.420000,15.247100,5.291600,8.893400,32.165800,39.427100,9.113000,6.233500,5.638800,6.150000,21.404800,10.636300,12.724100,13.742700,9.795100,7.650000,5.261800,19.223600,16.454100,6.071200,3.049200,3.543600,9.338300,1.673900,2.179900,8.563900,40.792200,23.361900,4.951500,21.470300,17.224800,2.732200,6.282700,7.225600,25.982200,23.005400,50.905700,27.967600,11.814000,13.478600,2.958000,3.097900,7.481200,50.452400,7.125000,20.323600,15.227900,24.497300,6.166600,44.397700,35.009600,3.963200,9.665600,28.817900,11.779500,25.111200,11.930800,6.991600,6.567700,70.759800,12.785500,13.064900,20.535000,17.248000,7.438800,8.687500,36.789300,7.473400,90.160000
2023-02-15,15.988400,11.688500,15.456900,9.874800,25.456200,12.795800,18.786200,11.768600,8.410000,73.958300,11.390800,16.846800,10.127400,11.981700,29.033700,12.395900,49.651900,27.175300,1.687100,12.912900,106.050000,20.300700,5.186100,21.694700,41.410000,6.526200,20.490000,3.958400,10.009000,10.448300,2.150000,9.402200,6.066000,3.677400,2.112100,24.009900,5.800100,6.580200,14.727900,14.779400,10.613800,13.836600,10.913700,3.460000,6.819500,13.749900,10.130000,13.741600,6.504800,3.907900,33.277600,33.653700,32.844300,16.403000,11.670000,38.671600,24.909400,12.010200,12.699900,12.753500,10.079600,19.781600,10.944600,5.998400,10.330800,6.080000,4.694100,4.059900,4.930000,1.950000,41.797500,18.393600,27.907600,22.740000,18.623200,6.367000,6.940100,15.212500,19.661200,16.357700,3.969000,6.421700,13.972900,3.147200,3.142600,4.269000,22.343800,2.600000,15.662400,5.506000,9.059900,32.175400,37.776200,9.550000,6.676100,5.861600,6.510000,21.604800,10.345700,12.891800,14.529600,10.212800,7.910000,5.362500,19.306700,16.478800,6.108700,3.108500,3.704600,9.619900,1.661000,2.193600,8.683900,40.832200,23.257700,5.098900,21.899700,17.294300,2.833000,6.480300,7.335700,27.015300,23.483900,51.970400,28.657400,11.945300,13.662900,2.984700,3.115600,8.125300,50.359800,7.567800,20.571900,15.436900,25.012800,6.174300,45.560800,34.912300,4.098600,9.954500,27.620400,12.432800,25.632800,12.345100,7.056500,6.678400,72.303300,13.343800,13.338400,20.927400,17.309100,7.446900,8.726800,37.288000,7.780500,91.700000
2023-02-16,15.817100,11.556000,15.686300,9.855100,25.392900,12.444600,18.580900,11.901900,8.030000,74.374000,11.174600,17.035600,10.202600,12.208100,29.391000,11.687300,50.089400,27.439100,1.655700,12.956300,106.500000,20.500000,5.280200,21.784200,41.340000,6.584500,20.300000,4.088900,10.158000,10.410700,2.103200,9.367200,6.088300,3.589500,2.141300,24.221300,5.649800,6.606800,14.543400,14.967500,10.591900,14.063700,10.786800,3.710000,7.005800,13.154400,11.170000,13.517900,6.504800,4.013800,33.518000,33.766300,32.651800,16.223200,11.840000,38.575100,24.797000,11.873400,12.969000,13.016500,10.117100,20.003400,11.179400,6.104600,10.454200,5.970000,4.789300,4.158200,5.130000,1.940000,42.420100,18.992000,27.936100,23.180000,18.614800,6.402700,6.955900,15.319800,19.808100,15.824900,3.960700,6.448700,13.902300,3.155200,3.126700,4.253100,22.120400,2.490000,15.784700,5.554700,8.981500,32.261800,36.999300,9.641000,6.676100,5.793000,6.450000,22.241000,10.291200,12.812400,14.740800,10.589600,7.950000,5.270500,19.287600,16.546600,6.333900,3.201700,3.670700,9.713700,1.635400,2.159300,8.658200,40.183200,23.935100,5.197100,21.750300,17.810200,2.823900,6.504000,7.308200,27.809300,22.997700,53.319700,28.705900,11.945300,13.873500,2.931300,3.106700,8.355400,50.952300,7.548100,20.244700,15.854900,25.436300,5.920600,45.163600,34.873400,4.311200,10.012300,27.523800,12.452300,25.517900,12.137900,7.093600,6.733800,72.457700,13.462700,13.312700,20.899400,17.662500,7.406300,8.821200,37.192100,7.799100,92.340000
2023-02-17,15.731500,11.662000,15.862800,10.061700,25.600900,12.473100,18.688500,11.737200,7.790000,74.959700,10.840400,17.204400,10.194200,12.138400,29.524000,11.696800,49.433200,27.024500,1.671400,12.930300,105.560000,19.845100,5.261400,21.664800,39.850000,6.672100,20.060000,4.001900,10.046300,10.298000,2.000400,9.437300,6.088300,3.596800,2.141300,24.377900,5.605600,6.615700,14.611400,14.638300,10.694000,13.625200,10.989800,3.680000,6.957200,13.092200,10.950000,13.646900,6.543000,3.917500,33.809800,33.700600,32.914200,16.542900,11.670000,38.854800,24.768900,11.818700,12.966800,13.058900,10.295000,19.816300,10.972700,6.162600,10.396600,5.930000,4.804000,4.099200,5.090000,1.930000,40.341700,19.099900,28.021400,22.870000,18.900700,6.331200,6.940100,15.366900,19.742000,15.583500,3.878200,6.448700,13.613000,3.091400,3.063100,4.189500,22.535300,2.640000,15.980100,5.389000,9.059900,32.194600,35.542600,9.832200,6.629000,5.638800,6.320000,22.586400,10.209400,12.909400,14.510400,10.671500,7.970000,5.003100,18.993300,16.293900,6.240100,3.201700,3.713100,10.004700,1.667500,2.248700,8.658200,38.146600,24.221700,5.305200,22.179800,18.117800,2.778000,6.353900,7.271500,27.751900,22.766200,52.952500,28.812800,12.067800,13.759400,2.966900,3.097900,8.097700,50.961500,7.420200,20.228900,15.892900,24.626100,6.035900,44.407100,34.951200,4.417600,10.070100,27.755600,12.306100,25.261500,12.439300,7.130600,6.715300,71.515300,13.380400,13.167500,21.104900,18.138100,7.333300,9.112100,38.220800,7.557200,91.690000
2023-02-22,15.474600,11.670800,15.642200,9.668300,25.347700,13.745100,18.405000,11.729400,7.350000,72.361800,10.663500,16.778500,10.035600,12.016500,29.382700,10.770800,45.277300,26.628700,1.647800,12.470600,103.600000,19.560400,5.035500,21.209900,39.010000,6.224700,19.840000,3.958400,10.102100,10.298000,1.888200,9.174800,5.943600,3.596800,2.160800,24.041200,5.552600,6.385400,14.203300,14.421900,10.723200,13.586000,10.786800,3.560000,6.957200,13.501000,10.120000,13.483500,6.428300,3.956000,33.595200,32.649200,32.170800,16.083300,11.420000,38.025300,24.216400,11.572500,12.662400,12.872300,10.089000,19.511300,11.010300,5.988700,10.215700,5.680000,4.796600,3.902600,4.940000,1.820000,40.094500,18.795800,27.812800,21.850000,18.690500,6.274100,6.797100,15.044700,19.374700,14.909200,3.828700,6.439700,13.337800,3.011800,3.007400,4.165700,21.711800,2.590000,15.222600,5.038200,8.864000,32.069800,34.183100,9.795800,6.356000,5.373100,6.220000,22.131900,10.082300,12.653500,14.299300,11.212000,8.080000,4.942700,18.519900,15.874900,6.409000,3.142400,3.670700,9.863900,1.641800,2.207400,8.718200,37.537600,23.188200,5.108700,21.965000,17.859900,2.823900,6.314400,7.188800,26.833600,22.619600,50.979100,28.628200,12.015300,13.777000,2.895700,3.071300,7.830900,49.415600,7.489100,19.716300,15.389400,24.451200,6.535700,43.537100,34.717700,4.456200,10.259900,27.243800,12.345100,24.589500,12.599300,7.028600,6.540000,70.971000,13.224800,12.928200,20.563000,17.326600,7.357600,8.632500,37.043900,7.157000,89.740000
2023-02-23,15.423200,11.706200,15.642200,9.747000,25.392900,13.536200,18.346400,11.690200,7.260000,72.456300,10.630700,17.256800,10.052300,11.964300,29.216500,11.148800,43.527500,27.062200,1.616400,12.262500,104.150000,19.674300,5.054300,21.165200,39.300000,6.321900,20.130000,3.914900,9.850700,10.354300,1.906900,9.180600,5.949100,3.582100,2.112100,23.900300,5.543700,6.323400,13.853600,14.309000,10.504400,13.648700,10.803700,3.470000,6.949100,13.518800,10.130000,13.526500,6.543000,3.994500,33.500800,32.546000,31.768400,16.053400,11.290000,37.552600,24.394300,11.627200,12.653600,12.592200,10.089000,19.719200,11.047900,5.834200,10.281500,5.570000,4.745400,3.745300,4.830000,1.770000,40.378300,18.943000,27.471600,21.500000,18.673700,6.317000,6.797100,15.105100,19.448200,15.733400,3.886500,6.457700,13.380100,3.027600,3.023200,4.173600,21.482000,2.570000,15.621800,5.057700,8.707300,32.089000,34.571500,10.141800,6.318300,5.390200,6.310000,22.359100,9.991400,12.485900,14.712000,10.401200,8.000000,4.879400,19.210800,16.361700,6.484100,3.049200,3.772500,9.535400,1.622600,2.173000,8.572500,37.407900,23.509500,4.922100,21.722300,17.770600,2.787200,6.251100,7.253100,26.460500,23.267800,50.786300,28.851600,11.997800,13.943700,2.895700,3.053600,7.913700,48.795300,7.351300,19.854300,15.322900,24.810300,6.328100,43.641100,34.688500,4.359500,10.235100,27.765300,12.101300,23.908700,13.007300,6.843200,6.457000,70.637900,12.858700,12.894000,20.553700,17.234900,7.422500,8.687500,37.854200,7.157000,90.010000
2023-02-24,15.594500,11.768000,15.448100,9.284700,25.420100,13.204000,18.268200,11.690200,7.620000,70.510300,10.246100,16.592800,9.843500,11.581100,28.335700,10.884200,42.871300,26.996200,1.600800,12.106400,102.380000,19.266200,5.026100,20.643100,39.140000,6.283000,19.870000,3.827900,9.683100,10.354300,1.878900,9.174800,5.871200,3.384300,2.063400,23.798500,5.587900,6.296800,13.746700,13.829200,10.803500,12.936100,10.727500,3.400000,6.851900,13.350000,10.090000,13.337200,6.141300,3.984900,33.483600,32.395800,31.654700,16.063300,11.180000,37.803400,24.066600,11.481300,12.298500,12.431100,10.023400,19.442000,11.000900,5.776200,10.166300,5.650000,4.730700,3.656800,4.750000,1.730000,39.783200,18.815400,26.694300,21.340000,18.371000,6.109800,6.606600,14.695800,18.853300,15.658500,3.820500,6.349600,13.366000,3.059500,3.007400,4.118000,21.060600,2.490000,15.483300,4.970000,8.423200,32.156200,35.057100,10.223700,6.205300,5.398800,6.160000,22.277300,10.018700,12.503500,14.299300,9.958900,8.010000,4.813300,18.922900,15.961100,6.493500,2.964500,3.764000,9.591700,1.590600,2.186800,8.486700,37.537600,23.483500,4.823800,21.414300,17.869800,2.649700,6.306500,7.188800,25.695200,23.190600,50.483400,28.181400,11.761500,13.601500,2.877800,3.044800,8.235700,48.776800,6.987200,20.008000,15.104400,23.898900,6.205100,43.641100,34.299300,4.359500,10.268100,26.838100,12.452300,23.811400,12.855500,6.685600,6.300200,69.086200,12.355300,12.731700,20.329500,17.134600,7.390100,8.624600,37.487600,7.045300,88.870000
2023-02-27,15.371800,11.838700,15.492200,9.540400,25.257300,12.757900,17.974900,11.658800,7.400000,70.850300,10.413700,16.367300,9.835200,11.467900,28.493600,10.676400,43.746200,27.137600,1.608600,12.245200,102.290000,18.896100,4.875500,20.590900,39.140000,6.292800,19.860000,3.827900,9.692400,10.316800,1.897600,9.186400,5.871200,3.391700,2.034200,23.728000,5.543700,6.305700,13.824400,14.083200,10.883700,13.100600,10.533000,3.260000,6.916700,13.465500,9.730000,13.509300,6.074300,3.898300,33.560900,32.489700,31.768400,16.063300,11.230000,37.600800,23.888700,11.791300,12.351400,12.329200,10.107700,19.545900,11.123000,5.583000,10.215700,5.590000,4.723400,4.374500,4.550000,1.800000,39.004900,19.011600,27.196700,19.480000,18.345800,5.974000,6.551000,14.528000,18.610900,15.608500,3.729700,6.241500,13.415400,3.059500,3.047100,4.261100,21.188300,2.560000,15.638000,4.872600,8.393900,32.348200,35.445500,10.150900,6.148800,5.527400,6.160000,22.813600,10.045900,12.459400,14.366500,8.968000,7.950000,4.813300,19.236400,16.115200,6.268300,2.947600,3.797900,9.920200,1.558500,2.152400,8.546800,36.988600,23.318500,4.647000,21.283600,17.939200,2.787200,6.575200,7.234800,25.350800,23.237000,50.318200,27.967600,11.612700,13.478600,2.895700,3.035900,7.987300,49.397000,6.957700,19.416600,15.189900,25.123300,6.235800,43.820800,34.464700,4.630200,10.127800,27.012000,12.257300,23.669900,12.722700,6.685600,6.318700,69.086200,12.181400,12.526600,20.450900,17.204400,7.284600,8.616800,37.429700,6.961500,89.010000
2023-02-28,15.543100,11.829900,15.068700,9.274800,24.543200,12.890700,17.730600,11.603900,7.130000,70.472500,10.403900,16.519000,9.718300,11.389600,28.427100,10.704700,42.215100,26.854900,1.632100,12.271200,101.150000,19.076400,4.837900,20.628200,36.410000,5.991200,20.120000,3.784400,9.701800,10.326200,1.888200,9.040600,5.832200,3.413600,1.966100,23.720100,5.534900,6.243700,13.066700,14.092600,10.373100,13.053600,10.659900,3.030000,6.860000,13.314400,9.240000,13.242600,6.236900,3.946400,33.715400,32.217400,31.462300,16.572800,11.430000,37.321100,23.813700,11.590700,12.671200,12.040700,10.014000,19.843900,11.085500,5.447800,10.347300,5.530000,4.825900,4.345000,4.490000,1.850000,38.135100,18.962600,26.855400,18.880000,18.295300,6.042800,6.535100,14.588100,18.691300,15.974800,3.490400,6.277600,13.733000,3.131200,3.102900,4.253100,20.581800,2.500000,15.190000,4.765400,8.305700,32.223400,34.862800,10.314700,6.195900,5.458800,5.900000,22.877200,10.236700,12.415300,14.702400,9.451200,7.600000,4.468200,18.391900,15.554400,6.052400,2.964500,3.721600,9.741900,1.622600,2.173000,8.761100,33.644100,22.988500,4.588000,21.171600,17.820200,2.823900,6.780600,7.308200,24.442000,21.840100,50.933200,27.520800,11.656500,13.311900,2.913500,3.018200,7.545600,47.906600,7.065900,19.428500,14.752900,25.040400,6.158900,45.144700,34.532800,4.514200,10.119600,26.355300,12.423100,24.005900,12.504500,6.759700,6.300200,69.313700,12.154000,12.637700,20.245400,17.018100,7.276500,9.104200,37.777000,6.561300,88.920000
2023-03-01,15.508800,11.900500,14.424700,8.969900,25.392900,12.814800,17.241900,11.541200,6.890000,69.830100,10.354600,15.986100,9.716000,11.318900,28.260900,10.780300,40.246500,26.459100,1.632100,11.993700,101.200000,18.450000,4.724900,21.500800,32.600000,6.312200,19.750000,3.436400,9.953200,10.241600,1.813400,8.848100,5.810000,3.501600,1.946600,23.602700,5.543700,6.208300,12.512900,13.923300,10.993100,14.048100,10.448400,2.870000,6.876200,13.207700,9.020000,12.777900,6.179500,3.927100,33.724000,31.466400,30.806300,16.872500,11.200000,37.456100,23.308100,11.244200,12.794700,12.091600,9.686100,20.460900,11.029100,5.283600,10.651600,5.230000,5.016300,4.099200,3.020000,1.870000,37.787100,18.069900,27.528500,18.930000,18.286900,5.963900,6.487300,14.413500,18.375300,15.983100,3.564700,6.070400,13.845900,3.147200,3.126700,4.133900,20.881900,2.370000,14.579200,4.356100,8.207800,32.127400,31.366800,9.568200,5.791000,5.630200,5.700000,23.122600,9.991400,12.424100,13.905800,9.238200,7.610000,4.106000,18.391900,15.591400,5.977400,2.913700,3.518100,9.432200,1.622600,2.228000,8.641100,33.324600,22.675800,4.597800,21.003500,17.294300,2.768900,6.646300,7.152100,23.571400,20.821400,48.941400,26.976800,11.376500,12.978400,2.922400,3.053600,7.297100,48.212100,6.878900,19.310100,14.135400,25.316600,6.082000,44.227400,34.669000,4.398200,10.103100,26.220100,12.179300,23.758300,12.324200,7.000800,6.613800,72.465800,12.291300,12.261700,19.563400,16.974400,7.187300,8.868300,37.989300,6.365900,87.680000
2023-03-02,15.534500,11.600200,14.477600,9.176500,25.401900,12.729400,17.105000,11.549100,6.790000,68.705900,10.443300,15.342600,9.548800,11.153200,28.726300,10.392900,40.027800,26.920800,1.600800,11.690100,99.940000,18.393100,4.715500,21.306900,31.290000,6.555400,20.470000,3.523400,10.009000,10.110000,2.037800,8.889000,5.759900,3.567500,1.907700,23.383400,5.614400,6.172800,12.396300,13.848000,10.905600,13.914900,10.236900,2.790000,6.795200,13.145500,8.560000,12.881200,6.227400,3.840500,33.809800,31.137900,30.613800,17.362000,11.120000,36.588000,23.354900,10.952400,12.995400,11.854100,9.367600,20.495500,11.141800,5.109700,10.692700,5.060000,5.111500,4.168000,2.920000,1.810000,38.254100,18.246500,27.623300,18.450000,18.278500,5.834900,6.344100,14.064200,17.772500,16.108000,3.498600,5.935300,13.860000,3.163100,3.118700,4.094100,20.537100,2.300000,14.742100,4.463300,7.933500,31.157900,30.590000,9.604600,5.734500,5.698700,5.620000,22.359100,9.918800,12.512400,13.790700,9.033500,7.770000,4.097300,17.886600,15.184600,5.939800,2.854400,3.518100,9.047400,1.680300,2.276100,8.623900,33.903700,22.788700,4.362100,20.882200,17.631600,2.677200,6.812200,7.041900,22.653100,21.840100,48.776200,26.248200,11.175200,12.732700,2.886700,3.027100,7.499600,48.017700,6.780500,19.318000,14.135400,25.804500,6.043600,44.161200,34.591200,4.688200,9.971000,26.529100,12.033000,23.360500,12.229300,6.871000,6.549300,72.303300,12.355300,12.167700,19.199000,16.852100,6.716800,8.577500,37.777000,6.226300,87.300000
2023-03-03,15.397500,11.582500,14.557000,9.009300,24.859600,12.577500,17.134300,11.549100,7.240000,70.113500,10.374300,15.514700,9.515300,11.214300,28.310800,11.148800,38.059200,26.977400,1.616400,11.664100,100.420000,18.336100,4.649600,21.567900,32.820000,6.535900,20.440000,3.740900,10.037000,10.128800,2.542600,8.574000,5.721000,3.655400,1.927200,23.172000,5.570200,6.146300,12.483800,13.866800,10.788900,14.283000,10.304500,2.800000,6.884300,13.092200,8.190000,12.743500,6.227400,3.782800,33.698200,30.753000,30.421400,17.931400,11.140000,36.578300,23.532800,10.861200,13.522600,11.803100,9.442600,20.391500,11.743100,5.071100,10.635100,5.130000,4.994400,4.089400,2.680000,1.760000,38.336500,17.755000,28.098800,18.460000,18.278500,5.913800,6.360000,14.064200,17.794600,16.366000,3.449100,6.232500,13.916500,3.155200,3.150600,3.990800,20.843600,2.260000,14.457100,4.628900,7.698400,29.410900,29.327500,9.686600,5.904000,5.801600,5.530000,21.323000,10.200300,12.530000,13.809900,9.221800,7.480000,4.143300,18.539100,15.837900,5.808500,2.829000,3.645300,9.028600,1.648300,2.289900,8.572500,34.652400,22.406600,4.175400,21.003500,17.552300,2.594700,7.017700,7.124600,22.107800,22.110200,48.601800,26.073300,11.026400,12.715200,2.886700,3.027100,7.085500,47.601100,6.810100,19.321900,13.945500,25.316600,6.089700,45.579700,34.678800,4.833200,9.905000,26.760900,12.169500,23.687600,12.333700,6.926600,6.623100,72.547000,12.218000,12.646200,18.965400,16.677200,6.514000,8.553900,37.468300,6.207700,87.370000
2023-03-06,15.628700,11.927000,14.892300,9.206000,24.262900,12.776800,17.251600,11.486300,9.990000,70.472500,10.808200,15.867200,9.799600,11.589200,28.983900,11.129900,41.996400,27.081000,1.640000,11.594700,101.470000,18.772700,4.762600,21.269600,32.950000,6.993000,20.680000,3.958400,9.571500,10.307400,2.701500,8.836400,5.810000,3.655400,1.956400,23.265900,5.623300,6.208300,12.600400,14.205500,10.832600,13.734800,10.490700,3.340000,6.924800,13.358800,8.450000,12.975800,6.342200,3.869400,33.964300,30.978300,30.421400,17.981400,11.200000,37.272900,23.869900,11.153000,13.015300,11.989800,9.526900,19.740000,11.808800,5.003500,10.396600,6.350000,5.118800,4.286000,2.720000,1.810000,38.821800,18.238100,28.051200,18.720000,18.261700,5.971100,6.495300,14.171700,18.198900,16.665700,3.515100,6.169500,13.782400,3.147200,3.118700,3.998700,20.792500,2.510000,14.774700,4.745900,7.835600,30.130800,30.978400,9.659200,6.148800,5.930100,5.740000,21.904700,10.254800,12.582900,14.308900,9.623100,7.330000,4.183600,18.814200,15.998100,5.846000,2.854400,3.653800,9.113100,1.762500,2.404000,8.581000,34.572600,22.667100,4.254000,21.666300,17.919400,2.668000,6.788500,7.317400,22.576600,21.940400,48.959700,26.257900,11.052700,12.838000,2.904600,3.062500,7.729600,47.712200,7.203700,19.444200,14.296900,26.154300,6.274300,45.182500,34.912300,4.630200,9.979300,26.934700,12.267100,23.501900,12.703700,7.019400,6.567700,69.988000,12.693900,12.774400,19.628800,16.917600,6.530200,8.601000,38.037500,6.263500,87.880000
2023-03-07,15.483100,11.865200,14.892300,9.156800,24.109200,12.795800,17.349400,11.627500,12.000000,70.982600,10.896900,16.232000,9.941800,11.859600,28.975600,11.205500,41.121400,27.137600,1.655700,11.629400,100.900000,18.421500,4.743700,20.866900,32.340000,6.701200,20.430000,4.001900,9.413200,10.382500,2.766900,8.900700,5.860100,3.611400,1.966100,23.430400,5.437600,6.164000,12.289500,14.318400,10.920200,13.546900,10.287600,3.670000,6.884300,13.581000,8.190000,13.130700,5.911700,3.946400,34.719600,30.302400,29.826600,18.211100,11.370000,37.350000,23.879300,11.344500,11.601500,11.989800,9.461300,19.469600,11.686700,4.935800,10.273200,6.710000,5.338500,4.413800,2.680000,1.840000,38.263200,18.464800,27.556800,18.690000,18.228100,5.992700,6.471400,14.319400,18.250300,16.316100,3.490400,6.322600,13.711800,3.123200,3.086900,4.054400,20.288200,2.510000,14.856100,4.638700,7.972700,30.591600,31.269700,10.032500,6.694900,5.955800,5.690000,22.013800,10.273000,12.432900,14.625600,9.754200,7.120000,4.249700,18.244800,15.468100,5.817800,2.964500,3.670700,9.160000,1.728900,2.396900,8.632500,33.534300,22.927700,4.430800,21.834400,18.227000,2.668000,6.858200,7.363300,22.480900,21.724300,49.024000,26.607600,11.192700,12.820500,2.904600,3.035900,7.840100,48.045500,7.420200,19.262800,14.173400,25.997800,6.235800,45.154200,34.980400,4.514200,10.111300,26.645000,12.442600,23.165900,12.523400,6.796800,6.484700,69.321800,12.831200,12.586400,19.937100,17.140500,6.530200,8.577500,38.191800,6.272800,87.210000
2023-03-08,15.808600,12.033100,15.474600,9.806000,24.470800,13.612200,17.632800,11.643100,11.980000,73.325400,11.488600,16.396000,10.201000,12.225800,28.967200,11.233800,42.652600,28.136400,1.687100,11.880900,103.220000,19.636300,4.997900,21.090600,33.360000,6.886000,20.680000,4.175900,9.329400,10.918100,2.907100,9.063900,5.976900,3.721300,2.141300,24.002100,5.437600,6.261400,12.755800,14.581800,11.080700,14.087200,10.516000,3.800000,6.900500,14.185400,8.300000,13.363000,6.198700,4.331400,34.676700,31.044000,30.517600,18.131200,11.840000,38.401500,24.394300,12.292900,11.826500,12.448000,9.742400,19.837100,11.827600,5.187000,10.454200,7.210000,5.485000,4.659500,2.920000,1.960000,38.748500,18.997200,27.927600,19.710000,18.379400,6.057100,6.606700,14.507500,18.478100,16.532500,3.638900,6.745900,13.902300,3.171100,3.134600,4.292900,20.358400,2.670000,15.963800,5.184400,8.452600,30.639600,33.309100,10.460400,7.514200,5.990100,5.960000,22.940800,10.472800,12.688800,14.827100,9.590400,7.220000,4.252600,18.526300,15.665300,6.352700,3.066200,3.857200,9.385200,1.722300,2.396900,8.966800,34.412800,23.231600,4.843500,22.683800,18.852100,2.695500,6.786300,7.592800,23.820200,22.210500,51.401300,26.695100,11.262700,12.934600,2.895700,3.053600,8.530200,49.211900,8.089400,18.852700,15.018900,26.531800,6.274300,44.861000,35.165300,4.784800,10.243400,27.069900,12.744900,23.440000,13.064200,7.037900,6.724500,69.955500,13.270500,12.970900,20.908700,17.061800,7.081800,8.884100,38.741700,7.036000,89.020000
